ID,NAME,DOB,DOJ,PHONE,EMAIL,SALARY,GENDER,AGE,COMPANY_AGE,WEIGHT
993099,RICKY SNIDER,06/29/1959,02/12/1981,212-720-7830,RICKY.SNIDER@GMAIL.COM,57113,1,60,38,58
854776,JERRY JACOBS,07/28/1985,08/18/2014,423-846-5095,JERRY.JACOBS@GMAIL.COM,55042,0,34,5,42
437878,MELVA PAYNE,03/12/1978,03/13/2000,209-282-9349,MELVA.PAYNE@BELLSOUTH.NET,166520,0,41,19,56
350842,JOSEF LAMB,12/16/1973,08/05/2004,205-274-2958,JOSEF.LAMB@GMAIL.COM,106297,1,46,15,85
125134,ELLEN BIRD,03/01/1969,07/07/2002,236-825-0094,ELLEN.BIRD@SBCGLOBAL.NET,94337,0,50,17,51
651597,LYDIA LINDSEY,07/01/1972,09/28/2001,701-553-1269,LYDIA.LINDSEY@COMCAST.NET,98099,0,47,18,55
801970,BECKY BOLTON,08/18/1972,08/27/2015,217-563-0363,BECKY.BOLTON@GMAIL.COM,93169,0,47,4,40
217117,EDNA PETERSEN,04/29/1958,07/07/2000,231-452-4156,EDNA.PETERSEN@GMAIL.COM,198888,0,61,19,55
539548,YONG POOLE,07/26/1982,11/26/2013,216-633-4360,YONG.POOLE@SBCGLOBAL.NET,78951,1,37,6,50
479754,SHANNON SINGLETON,01/27/1960,03/23/1987,252-688-2150,SHANNON.SINGLETON@YAHOO.CO.IN,197109,0,59,32,49
992197,BENNY SMITH,09/22/1988,09/13/2013,503-642-5195,BENNY.SMITH@GMAIL.COM,157586,1,31,6,86
844571,RHEA FAULKNER,05/09/1968,08/12/1995,319-869-7190,RHEA.FAULKNER@CHARTER.NET,81301,0,51,24,47
618339,TRACY SPARKS,06/07/1989,08/18/2011,215-515-9885,TRACY.SPARKS@HOTMAIL.CO.UK,84715,1,30,8,63
804360,WILBURN ATKINS,11/25/1972,03/25/2013,217-551-7621,WILBURN.ATKINS@BTINTERNET.COM,140792,1,47,6,63
335435,FRANK LARSON,02/15/1975,12/11/2001,206-649-4354,FRANK.LARSON@CHARTER.NET,163607,1,44,18,76
308129,BARTON MULLEN,06/30/1970,11/11/2004,239-785-3194,BARTON.MULLEN@APPLE.COM,112027,1,49,15,62
192292,MAX BARRERA,08/19/1960,02/03/1999,203-763-8430,MAX.BARRERA@SHELL.COM,46171,1,59,20,66
410844,ELISEO WILKERSON,08/12/1982,02/27/2017,215-668-0066,ELISEO.WILKERSON@HOTMAIL.COM,135526,1,37,2,74
530958,LYNNE VINSON,03/30/1988,04/25/2012,206-543-0849,LYNNE.VINSON@HOTMAIL.COM,102102,0,31,7,58
232194,MAUDE JACKSON,11/28/1965,07/29/2012,339-890-5800,MAUDE.JACKSON@SBCGLOBAL.NET,88456,0,54,7,50
888196,KATHRYN SARGENT,07/25/1984,03/05/2010,603-698-4251,KATHRYN.SARGENT@AOL.COM,141141,0,35,9,49
696612,DAN WILLIAM,04/22/1966,04/19/2014,262-989-4367,DAN.WILLIAM@GMAIL.COM,137843,1,53,5,81
775434,TANISHA LESTER,12/11/1977,12/07/2001,219-605-0185,TANISHA.LESTER@IBM.COM,73471,0,42,18,47
860093,KITTY CLAY,12/25/1970,01/24/2003,480-397-1142,KITTY.CLAY@YAHOO.CA,119388,0,49,16,41
476072,KENT JACKSON,11/05/1974,02/21/1996,304-562-4105,KENT.JACKSON@EXXONMOBIL.COM,93228,1,45,23,88
407160,ASHLEE GARDNER,01/13/1965,02/08/2015,210-690-7906,ASHLEE.GARDNER@GMAIL.COM,186933,0,55,4,52
221262,FELECIA SPARKS,11/21/1962,10/08/2007,252-740-0372,FELECIA.SPARKS@GMAIL.COM,90146,0,57,12,44
790187,HORACE RASMUSSEN,11/11/1958,08/15/2012,262-943-7850,HORACE.RASMUSSEN@GMAIL.COM,97528,1,61,7,67
771945,RICKIE GILMORE,08/17/1962,10/19/1999,212-327-7250,RICKIE.GILMORE@GMAIL.COM,114318,1,57,20,71
372188,MARIA CHAVEZ,05/10/1986,05/09/2017,215-871-0568,MARIA.CHAVEZ@GMAIL.COM,137142,0,33,2,42
657125,MICHAEL WEST,02/09/1972,12/07/1999,423-682-1916,MICHAEL.WEST@AOL.COM,79089,0,47,20,56
489761,PAULA PACHECO,11/15/1995,03/30/2017,209-690-7059,PAULA.PACHECO@REDIFFMAIL.COM,171987,0,24,2,42
651738,RICK SAWYER,03/09/1960,01/27/1993,803-885-5446,RICK.SAWYER@EARTHLINK.NET,127075,1,59,26,55
463929,RAMIRO ROJAS,11/02/1984,07/06/2006,339-358-4733,RAMIRO.ROJAS@NTLWORLD.COM,70471,1,35,13,70
521878,BENNY STEPHENSON,07/04/1986,12/23/2015,212-686-7826,BENNY.STEPHENSON@APPLE.COM,84296,1,33,4,71
697802,BERYL NELSON,03/02/1988,07/17/2010,206-728-2403,BERYL.NELSON@GMAIL.COM,140782,0,31,9,42
842936,BERNICE CONRAD,05/29/1980,08/02/2002,316-655-2948,BERNICE.CONRAD@AOL.COM,147448,0,39,17,40
333260,BUD KNOWLES,07/07/1959,10/27/2007,215-600-5286,BUD.KNOWLES@HOTMAIL.COM,109080,1,60,12,63
696218,ANITA PRATT,05/17/1958,01/21/2001,503-834-3610,ANITA.PRATT@GMAIL.COM,189291,0,61,18,47
161109,KAREEM FUENTES,01/22/1974,10/21/2001,202-469-0012,KAREEM.FUENTES@HOTMAIL.COM,163337,1,45,18,69
938475,CURTIS HOOVER,04/28/1978,09/11/2011,219-283-6516,CURTIS.HOOVER@GMAIL.COM,67164,1,41,8,72
368041,TAMIKA ROSA,05/10/1973,10/25/2009,262-973-9609,TAMIKA.ROSA@WALMART.COM,107782,0,46,10,46
738794,CARMELO SCOTT,10/09/1986,01/12/2011,210-233-7275,CARMELO.SCOTT@YAHOO.CO.UK,159630,1,33,8,61
703738,REBECCA MOON,08/06/1987,12/26/2015,201-750-8519,REBECCA.MOON@REDIFFMAIL.COM,72982,0,32,4,52
188409,PEARLIE BRYANT,07/09/1987,12/31/2008,203-936-5406,PEARLIE.BRYANT@GMAIL.COM,116234,0,32,11,49
206997,DONOVAN RUSSO,11/22/1977,04/26/2000,228-878-7586,DONOVAN.RUSSO@HOTMAIL.COM,186548,1,42,19,69
677871,ROBT RAMSEY,03/24/1986,06/20/2009,319-414-9330,ROBT.RAMSEY@COMCAST.NET,85402,1,33,10,76
963113,LACY ROWE,02/12/1961,10/08/1997,231-335-9059,LACY.ROWE@GMAIL.COM,169456,0,58,22,42
291577,ROSEMARY VAUGHN,09/24/1983,01/24/2012,212-410-1378,ROSEMARY.VAUGHN@AOL.COM,85449,0,36,7,53
142501,LON MARTIN,08/05/1988,10/24/2011,240-740-1598,LON.MARTIN@HOTMAIL.CO.UK,183005,1,31,8,53
358556,GRACE DEJESUS,01/25/1979,02/01/2000,262-635-2782,GRACE.DEJESUS@YAHOO.CO.UK,103726,0,40,19,40
126137,FELIX HAYNES,08/12/1978,01/13/2003,218-652-4728,FELIX.HAYNES@AOL.COM,131397,1,41,16,87
409492,BEATRIZ PUGH,04/12/1982,02/13/2011,229-386-6446,BEATRIZ.PUGH@AOL.COM,188881,0,37,8,48
967793,LOUISA WALLACE,06/11/1987,11/19/2009,216-265-3694,LOUISA.WALLACE@SHAW.CA,104936,0,32,10,52
790017,AUBREY MYERS,12/27/1958,03/15/2005,803-831-6551,AUBREY.MYERS@HOTMAIL.COM,161252,1,61,14,57
998638,REYNA MCCOY,05/22/1983,09/21/2016,480-932-3895,REYNA.MCCOY@HOTMAIL.COM,48857,0,36,3,42
402452,RUSTY FLETCHER,08/09/1979,07/08/2013,701-340-7308,RUSTY.FLETCHER@GMAIL.COM,46383,1,40,6,51
490868,HOUSTON MORRIS,05/19/1981,10/02/2012,201-697-7484,HOUSTON.MORRIS@VERIZON.NET,142782,1,38,7,83
381597,EDWARDO STONE,07/05/1988,11/13/2016,212-584-3136,EDWARDO.STONE@GMAIL.COM,136662,1,31,3,60
852587,CLIFTON LANGLEY,06/07/1992,01/07/2017,202-316-2397,CLIFTON.LANGLEY@VERIZON.NET,55791,1,27,3,53
732315,AMPARO CAMPOS,10/04/1972,01/10/2016,209-768-6733,AMPARO.CAMPOS@GMAIL.COM,106090,0,47,3,47
937260,MARTHA SCHMIDT,11/02/1982,03/28/2009,209-973-9124,MARTHA.SCHMIDT@AOL.COM,82136,0,37,10,55
290034,CHARMAINE HAWKINS,08/07/1984,12/31/2012,225-940-9915,CHARMAINE.HAWKINS@YAHOO.COM,163170,0,35,7,50
273325,JAYNE THOMAS,01/09/1960,03/05/1981,216-368-2545,JAYNE.THOMAS@HOTMAIL.COM,162559,0,60,38,50
809726,BRYCE COX,11/20/1978,04/24/2004,217-894-6093,BRYCE.COX@GMAIL.COM,66919,1,41,15,58
575035,BEATRICE LAWSON,03/26/1990,01/08/2017,270-461-8555,BEATRICE.LAWSON@HOTMAIL.COM,196252,0,29,3,52
211129,ALPHONSE TORRES,01/07/1972,05/26/2002,215-803-0126,ALPHONSE.TORRES@BTINTERNET.COM,191018,1,48,17,72
673451,RAE PECK,01/23/1992,03/15/2016,314-763-8976,RAE.PECK@GMAIL.COM,128429,0,27,3,43
230226,DONA MAXWELL,10/09/1976,06/11/2014,304-526-9538,DONA.MAXWELL@GMAIL.COM,61066,0,43,5,58
673126,DAVID MEYER,06/27/1968,11/07/2001,216-291-3285,DAVID.MEYER@SHAW.CA,98537,1,51,18,86
615857,CLARA HARRINGTON,11/15/1985,11/17/2006,218-354-2011,CLARA.HARRINGTON@GMAIL.COM,69981,0,34,13,43
251151,HARLAN VAUGHAN,10/29/1975,04/30/1999,209-424-3616,HARLAN.VAUGHAN@BP.COM,174076,1,44,20,61
232585,WANDA LESTER,04/15/1965,06/30/1995,503-961-0382,WANDA.LESTER@GMAIL.COM,116510,0,54,24,54
237448,KERI BUCHANAN,06/16/1985,04/09/2009,210-243-9758,KERI.BUCHANAN@HOTMAIL.CO.UK,195057,0,34,10,48
764254,WILFRED CHARLES,03/13/1974,01/25/2017,339-753-7642,WILFRED.CHARLES@BTINTERNET.COM,151869,1,45,2,67
837427,LYNN HOWE,03/19/1989,12/16/2015,217-992-4159,LYNN.HOWE@GMAIL.COM,134078,1,30,4,57
934912,FAYE MERCER,11/25/1982,12/01/2005,219-520-1944,FAYE.MERCER@YAHOO.COM,139511,0,37,14,49
747004,BENNIE MELENDEZ,07/23/1958,07/09/1987,319-520-6921,BENNIE.MELENDEZ@YAHOO.COM,137031,1,61,32,53
497086,SCOTTY ELLIS,04/25/1973,08/05/1994,210-485-1590,SCOTTY.ELLIS@HOTMAIL.COM,173017,1,46,25,77
743314,GRADY HERMAN,06/10/1969,08/25/1990,270-734-0802,GRADY.HERMAN@YAHOO.CA,89423,1,50,29,70
570767,EULA AGUIRRE,03/28/1971,04/08/2002,308-952-0044,EULA.AGUIRRE@EXXONMOBIL.COM,97109,0,48,17,41
445556,NITA ADAMS,02/02/1986,08/11/2009,303-350-6217,NITA.ADAMS@HOTMAIL.COM,193337,0,33,10,45
471961,ZACHERY HARVEY,06/13/1971,05/11/2005,319-759-0924,ZACHERY.HARVEY@WALMART.COM,96795,1,48,14,67
273769,SCOT FAULKNER,05/22/1966,05/25/2001,215-941-6239,SCOT.FAULKNER@BP.COM,80002,1,53,18,56
280832,MIA JOSEPH,06/20/1989,06/16/2017,480-327-3003,MIA.JOSEPH@HOTMAIL.CO.UK,79628,0,30,2,54
411066,HUNG HERMAN,12/13/1976,11/08/2014,252-987-1594,HUNG.HERMAN@GMAIL.COM,103007,1,43,5,66
843879,GENEVIEVE BRADSHAW,03/04/1967,11/10/1990,339-210-5214,GENEVIEVE.BRADSHAW@GMAIL.COM,196104,0,52,29,51
352677,ALEC BROWN,03/17/1967,12/10/2006,209-427-5666,ALEC.BROWN@COX.NET,177116,1,52,13,58
237902,PASQUALE KNIGHT,12/15/1960,12/24/1992,228-544-1642,PASQUALE.KNIGHT@YAHOO.CO.UK,83170,1,59,27,82
180696,SHERI WHITLEY,12/06/1981,08/05/2012,319-609-9495,SHERI.WHITLEY@BP.COM,47731,0,38,7,45
168016,MAURO MARSHALL,11/23/1988,05/02/2010,252-499-6531,MAURO.MARSHALL@GMAIL.COM,55874,1,31,9,51
481176,CRISTINA GRIMES,10/07/1993,09/23/2015,236-636-6778,CRISTINA.GRIMES@YAHOO.COM,115968,0,26,4,42
438561,RAUL FROST,07/28/1965,02/02/2009,206-925-9280,RAUL.FROST@HOTMAIL.COM,152121,1,54,10,52
709146,AMPARO DIXON,05/11/1979,03/27/2014,314-820-8867,AMPARO.DIXON@CHARTER.NET,64356,0,40,5,57
746945,EFRAIN CARNEY,06/17/1958,12/15/2014,314-609-9445,EFRAIN.CARNEY@YAHOO.COM,175570,1,61,5,62
473773,STACEY WORKMAN,03/26/1966,04/23/1994,262-932-9771,STACEY.WORKMAN@GMAIL.COM,88171,1,53,25,67
828174,LEON MCGOWAN,05/11/1986,09/29/2007,218-817-1739,LEON.MCGOWAN@HOTMAIL.COM,81646,1,33,12,67
438094,VONDA JOHNS,07/09/1972,08/22/2006,209-248-1156,VONDA.JOHNS@AOL.COM,137384,0,47,13,47
866744,JORGE WRIGHT,06/14/1983,08/18/2016,479-250-1028,JORGE.WRIGHT@COX.NET,91684,1,36,3,84
638900,BRANDY BEAN,05/20/1995,09/11/2016,385-706-7340,BRANDY.BEAN@NTLWORLD.COM,134242,0,24,3,41
759226,LAKEISHA BOWMAN,12/30/1967,02/21/1989,239-492-7337,LAKEISHA.BOWMAN@HOTMAIL.COM,120192,0,52,30,42
476750,ERNESTINE LAMBERT,03/13/1970,10/02/2009,210-747-0304,ERNESTINE.LAMBERT@MSN.COM,171471,0,49,10,48
588664,JULIUS GARDNER,12/02/1986,06/20/2012,229-458-0848,JULIUS.GARDNER@BTINTERNET.COM,60243,1,33,7,71
403910,NAOMI JACOBS,05/14/1973,07/25/2000,252-575-4680,NAOMI.JACOBS@HOTMAIL.COM,56103,0,46,19,43
449655,SYDNEY FREDERICK,03/07/1992,11/10/2016,405-448-6896,SYDNEY.FREDERICK@BELLSOUTH.NET,111989,1,27,3,71
226863,CLIFTON TYSON,02/23/1967,07/08/1993,212-696-2759,CLIFTON.TYSON@GMAIL.COM,163933,1,52,26,77
651910,CONSUELO HAMILTON,09/29/1960,05/30/2006,219-392-0976,CONSUELO.HAMILTON@GMAIL.COM,59303,0,59,13,47
717861,ALDO JARVIS,12/14/1982,08/20/2008,212-379-9486,ALDO.JARVIS@AOL.COM,169588,1,37,11,54
885624,DEIDRE ANTHONY,04/28/1985,03/13/2014,219-606-3736,DEIDRE.ANTHONY@YAHOO.CO.UK,119545,0,34,5,47
341048,MAURA DELANEY,08/17/1963,12/02/1999,308-798-7465,MAURA.DELANEY@YAHOO.COM,97239,0,56,20,43
709748,CLAUDINE LANDRY,02/07/1985,06/29/2016,231-837-5983,CLAUDINE.LANDRY@COX.NET,111452,0,34,3,54
454287,SILVIA ORTEGA,03/25/1966,04/01/2001,212-885-1954,SILVIA.ORTEGA@HOTMAIL.COM,176930,0,53,18,50
390973,GILDA DILLON,11/17/1971,01/22/1998,219-515-3678,GILDA.DILLON@MSN.COM,126153,0,48,21,52
570009,MAI JENNINGS,11/04/1984,02/01/2007,503-281-5868,MAI.JENNINGS@GMAIL.COM,191519,0,35,12,43
454506,CECILIA DAWSON,02/19/1975,06/21/1999,907-303-2939,CECILIA.DAWSON@YAHOO.COM,166310,0,44,20,42
147313,WILBURN ROWE,12/13/1977,10/31/2015,207-983-4779,WILBURN.ROWE@YAHOO.COM,159272,1,42,4,58
307771,DELBERT COOLEY,11/27/1976,05/17/2016,209-346-5040,DELBERT.COOLEY@SHELL.COM,98383,1,43,3,65
498653,VINCENT CASE,07/19/1983,10/08/2007,423-599-1914,VINCENT.CASE@YAHOO.COM,77053,1,36,12,55
964798,ORLANDO WILKERSON,04/05/1973,12/20/2009,405-323-1414,ORLANDO.WILKERSON@HOTMAIL.COM,183026,1,46,10,65
616656,ISIAH HUBBARD,02/28/1971,04/02/2012,212-290-3156,ISIAH.HUBBARD@HOTMAIL.COM,169164,1,48,7,66
232425,JEANINE RATLIFF,08/14/1967,12/22/2014,252-696-8644,JEANINE.RATLIFF@GMAIL.COM,88590,0,52,5,43
504422,DAMIEN MIDDLETON,06/06/1976,07/01/1999,314-530-2047,DAMIEN.MIDDLETON@BP.COM,86783,1,43,20,86
941632,FERN BURRIS,10/15/1973,11/02/2003,208-659-3478,FERN.BURRIS@AOL.COM,92781,0,46,16,52
925954,KATY GLASS,08/09/1972,12/13/2006,406-947-4781,KATY.GLASS@CHARTER.NET,183060,0,47,13,49
585128,NIKKI BEAN,10/14/1989,06/17/2011,240-689-7811,NIKKI.BEAN@GMAIL.COM,57409,0,30,8,54
271180,NORRIS ALVAREZ,08/29/1985,09/25/2011,307-378-5213,NORRIS.ALVAREZ@CHARTER.NET,188804,1,34,8,65
277858,REINALDO EATON,05/20/1981,06/24/2009,701-395-3702,REINALDO.EATON@GMAIL.COM,121290,1,38,10,54
118882,EDDIE IRWIN,04/08/1985,08/20/2011,252-819-9849,EDDIE.IRWIN@HOTMAIL.COM,93822,1,34,8,88
957082,DENISE SWANSON,05/06/1992,04/29/2017,217-370-8360,DENISE.SWANSON@AOL.COM,56255,0,27,2,56
191995,SASHA BEARD,06/05/1980,10/02/2004,236-772-2857,SASHA.BEARD@GMAIL.COM,78867,0,39,15,58
294276,JOSH TUCKER,07/28/1991,03/19/2016,218-540-9156,JOSH.TUCKER@HOTMAIL.COM,191297,1,28,3,67
955260,RODGER ROACH,11/25/1968,11/15/1993,209-298-1056,RODGER.ROACH@APPLE.COM,63217,1,51,26,83
457714,MILES MCDANIEL,10/29/1963,07/07/2011,303-213-8612,MILES.MCDANIEL@GMAIL.COM,129827,1,56,8,81
327467,ERIN FRENCH,05/18/1974,08/10/2012,215-665-8924,ERIN.FRENCH@HOTMAIL.COM,112881,0,45,7,58
642418,ROSALIND BOOTH,04/04/1971,01/12/1998,218-930-9410,ROSALIND.BOOTH@SHAW.CA,165075,0,48,22,47
536053,LENARD CONNER,06/04/1976,05/09/2017,314-499-3596,LENARD.CONNER@GMAIL.COM,114421,1,43,2,56
950796,WILSON MCMILLAN,10/17/1990,01/05/2015,302-715-9387,WILSON.MCMILLAN@MSN.COM,98600,1,29,5,90
475176,HARLEY MURPHY,02/23/1967,10/25/2008,262-535-9860,HARLEY.MURPHY@YAHOO.COM,199411,1,52,11,56
873985,CARRIE RAMSEY,02/20/1995,03/01/2017,316-624-6536,CARRIE.RAMSEY@GMAIL.COM,126933,0,24,2,41
706151,ESTEBAN FINCH,07/23/1978,05/02/2013,209-464-5164,ESTEBAN.FINCH@WALMART.COM,84511,1,41,6,64
734991,MERLE MARTIN,07/23/1965,05/01/2016,423-297-4006,MERLE.MARTIN@GMAIL.COM,181338,1,54,3,57
461350,JOANNA RODRIQUEZ,11/09/1963,10/28/1987,205-687-4611,JOANNA.RODRIQUEZ@GMAIL.COM,172175,0,56,32,54
454745,CYRUS GARDNER,05/13/1992,12/22/2013,236-207-5102,CYRUS.GARDNER@GMAIL.COM,65708,1,27,6,80
901588,MARIANA MCNEIL,03/25/1961,02/18/1984,239-359-5958,MARIANA.MCNEIL@AOL.COM,96974,0,58,35,41
891083,FLETCHER HARDIN,05/24/1995,09/10/2016,205-508-8287,FLETCHER.HARDIN@BTINTERNET.COM,57579,1,24,3,61
654747,EDWIN BROCK,08/05/1994,10/30/2015,210-948-4620,EDWIN.BROCK@GMAIL.COM,42553,1,25,4,81
778415,NOREEN BRAY,11/23/1960,03/26/1988,225-289-2180,NOREEN.BRAY@GMAIL.COM,77269,0,59,31,41
996768,OLLIE WOODS,01/26/1984,08/30/2014,225-575-8670,OLLIE.WOODS@AOL.COM,114205,1,35,5,54
295864,CLEVELAND KIRKLAND,04/22/1993,06/22/2016,239-219-0554,CLEVELAND.KIRKLAND@GMAIL.COM,50146,1,26,3,69
924999,ARRON OLSEN,01/01/1978,07/28/2009,216-272-3835,ARRON.OLSEN@SHAW.CA,132077,1,42,10,84
291663,ELIJAH GARRISON,01/01/1987,05/20/2014,207-804-7339,ELIJAH.GARRISON@GMAIL.COM,127017,1,33,5,80
818352,ALLIE LANDRY,01/07/1966,09/05/2006,252-527-8497,ALLIE.LANDRY@NTLWORLD.COM,170000,0,54,13,54
636018,JANIE COOKE,05/12/1970,08/27/2012,405-828-1625,JANIE.COOKE@GMAIL.COM,107644,0,49,7,44
712045,SHELIA CONRAD,08/15/1974,05/13/2001,907-837-8699,SHELIA.CONRAD@IBM.COM,124937,0,45,18,55
507999,AIDA BANKS,11/29/1991,09/23/2013,236-512-2651,AIDA.BANKS@YAHOO.COM,172384,0,28,6,59
770255,LORA WHEELER,09/01/1977,10/31/2012,239-457-3136,LORA.WHEELER@GMAIL.COM,162065,0,42,7,42
977573,FRITZ GROSS,03/12/1977,02/29/2004,803-557-4819,FRITZ.GROSS@IBM.COM,106956,1,42,15,57
206695,NATALIE ELLISON,07/06/1972,06/22/2008,219-248-8159,NATALIE.ELLISON@BP.COM,80478,0,47,11,47
688327,ELISEO BERRY,02/28/1985,08/10/2011,218-799-2685,ELISEO.BERRY@APPLE.COM,165331,1,34,8,87
903098,PHILIP MCBRIDE,11/25/1987,05/26/2017,319-230-2779,PHILIP.MCBRIDE@OUTLOOK.COM,164512,1,32,2,51
557561,KAY TRAVIS,08/14/1967,08/20/1994,480-454-5959,KAY.TRAVIS@YAHOO.CO.IN,195749,0,52,25,46
864516,LILIANA DONOVAN,09/18/1984,06/08/2007,215-232-3660,LILIANA.DONOVAN@HOTMAIL.COM,45702,0,35,12,41
743727,ELISE KIDD,02/24/1967,02/24/1989,316-273-4511,ELISE.KIDD@HOTMAIL.COM,94854,0,52,30,45
205865,TABITHA BAIRD,05/03/1961,01/01/2002,210-239-0123,TABITHA.BAIRD@COX.NET,140358,0,58,18,47
909024,BARNEY GUERRERO,01/02/1974,09/24/2006,308-689-3365,BARNEY.GUERRERO@GMAIL.COM,54968,1,46,13,83
808609,MYRTLE RIGGS,10/10/1990,01/16/2017,219-544-9146,MYRTLE.RIGGS@SHAW.CA,187768,0,29,2,46
804895,FREDERICK MCKAY,08/09/1987,04/09/2013,205-269-7700,FREDERICK.MCKAY@GMAIL.COM,69477,1,32,6,81
564246,DEBORA HINTON,10/01/1994,09/20/2016,215-998-0363,DEBORA.HINTON@HOTMAIL.COM,174027,0,25,3,44
208230,MERLIN MEYERS,11/14/1970,12/25/2009,304-362-7855,MERLIN.MEYERS@GMAIL.COM,121345,1,49,10,54
232387,CELIA HUFFMAN,03/13/1995,04/08/2016,304-761-1064,CELIA.HUFFMAN@REDIFFMAIL.COM,166489,0,24,3,57
124923,TINA CABRERA,03/12/1970,06/09/1999,314-548-4323,TINA.CABRERA@GMAIL.COM,119758,0,49,20,50
274518,KELSEY BROWN,10/09/1985,11/29/2009,212-549-1195,KELSEY.BROWN@GMAIL.COM,103848,0,34,10,59
288568,DANNY SHAW,04/27/1972,08/14/1997,215-993-2752,DANNY.SHAW@GMAIL.COM,129888,1,47,22,86
802355,DENA GOMEZ,12/30/1968,05/12/1999,216-287-8358,DENA.GOMEZ@AOL.COM,146837,0,51,20,54
648744,EDMUND BLANKENSHIP,11/11/1965,03/22/2017,209-494-8948,EDMUND.BLANKENSHIP@YAHOO.COM,40783,1,54,2,84
224106,HERSHEL CAIN,03/08/1964,04/06/1986,215-857-2813,HERSHEL.CAIN@WALMART.COM,154559,1,55,33,57
543320,LAWANDA WHITEHEAD,07/29/1973,02/11/2013,270-931-3875,LAWANDA.WHITEHEAD@EARTHLINK.NET,96388,0,46,6,42
838662,SOPHIA GREGORY,02/11/1986,11/03/2012,205-651-2474,SOPHIA.GREGORY@SBCGLOBAL.NET,91439,0,33,7,41
138130,LAUREN MCGEE,06/12/1977,04/25/2014,225-917-8648,LAUREN.MCGEE@GMAIL.COM,74674,0,42,5,45
516579,GUY RUTLEDGE,06/28/1994,02/06/2016,252-415-7913,GUY.RUTLEDGE@HOTMAIL.COM,169802,1,25,3,84
939556,KURT OCONNOR,06/20/1970,03/12/2002,302-848-9544,KURT.OCONNOR@HOTMAIL.CO.UK,59917,1,49,17,90
495659,MALLORY PEARSON,01/22/1970,01/17/1993,219-806-7357,MALLORY.PEARSON@AOL.COM,53077,0,49,26,50
630030,LOUISA NELSON,02/28/1979,09/30/2005,210-952-2993,LOUISA.NELSON@AOL.COM,193080,0,40,14,53
874431,DIEGO HUFFMAN,07/10/1961,03/03/1998,262-737-1691,DIEGO.HUFFMAN@HOTMAIL.COM,164626,1,58,21,50
809793,LOUISA ELLISON,12/05/1978,08/13/2004,209-240-0581,LOUISA.ELLISON@YAHOO.CO.UK,185330,0,41,15,58
942454,JOSUE CROSS,03/31/1986,03/26/2011,319-631-9453,JOSUE.CROSS@SHELL.COM,187192,1,33,8,81
228229,INES DOMINGUEZ,01/20/1975,01/27/2010,239-958-4051,INES.DOMINGUEZ@SBCGLOBAL.NET,59681,0,44,9,40
375190,LANCE GARZA,09/22/1979,08/18/2003,228-765-1842,LANCE.GARZA@VERIZON.NET,117985,1,40,16,54
532560,BELINDA PACE,07/07/1976,07/11/2009,252-731-0304,BELINDA.PACE@YAHOO.COM,105760,0,43,10,52
210135,GRACIE HERRING,08/20/1988,10/20/2013,262-729-7707,GRACIE.HERRING@SHAW.CA,164379,0,31,6,57
228355,BENITO KNAPP,07/15/1979,02/16/2004,262-320-6394,BENITO.KNAPP@AOL.COM,152692,1,40,15,80
965308,LUCINDA MCGOWAN,11/15/1983,07/15/2017,270-665-8559,LUCINDA.MCGOWAN@GMAIL.COM,125241,0,36,2,55
768500,JAMI GOLDEN,11/21/1960,01/21/1985,304-867-4534,JAMI.GOLDEN@GMAIL.COM,65123,0,59,34,60
816768,DAVID GUTIERREZ,02/19/1995,01/04/2017,210-529-3564,DAVID.GUTIERREZ@GMAIL.COM,62888,1,24,3,90
909541,CLEMENT MYERS,11/26/1958,06/20/1983,201-948-7092,CLEMENT.MYERS@EARTHLINK.NET,47356,1,61,36,64
529604,SHANE PORTER,06/07/1982,04/08/2014,219-628-4542,SHANE.PORTER@HOTMAIL.CO.UK,110662,1,37,5,81
140932,CLINT GROSS,04/20/1969,05/21/2000,206-920-1593,CLINT.GROSS@MICROSOFT.COM,180618,1,50,19,60
725731,OFELIA PICKETT,02/27/1990,05/25/2013,225-584-0970,OFELIA.PICKETT@HOTMAIL.COM,181131,0,29,6,54
214985,KARINA GREEN,10/03/1967,01/12/2006,314-676-5716,KARINA.GREEN@YAHOO.CA,98449,0,52,13,54
405156,SAM BURRIS,02/16/1960,11/10/1986,225-370-4982,SAM.BURRIS@COX.NET,59921,1,59,33,64
249736,LINA SHANNON,02/17/1981,04/14/2010,503-789-2300,LINA.SHANNON@BP.COM,65222,0,38,9,57
526273,MYLES COLEMAN,02/03/1983,01/07/2011,215-472-6369,MYLES.COLEMAN@GMAIL.COM,90170,1,36,9,80
654723,CLAY FREEMAN,08/09/1973,04/12/2011,216-365-4336,CLAY.FREEMAN@GMAIL.COM,122778,1,46,8,80
672964,CATALINA GUTHRIE,05/13/1975,01/23/2000,262-632-7576,CATALINA.GUTHRIE@AOL.COM,132600,0,44,19,57
240799,NANNIE MOON,05/19/1976,07/24/2009,208-295-9974,NANNIE.MOON@GMAIL.COM,90196,0,43,10,50
169618,DONOVAN SERRANO,10/16/1988,05/15/2013,339-398-8707,DONOVAN.SERRANO@BTINTERNET.COM,126226,1,31,6,54
430633,SONDRA REYES,04/18/1993,07/06/2016,316-699-7521,SONDRA.REYES@YAHOO.CO.UK,41680,0,26,3,59
